user_id,sessions,last_login_days,revenue,country,churn,segment,segment_name
2898,48,28,1105,Ecuador,0,1,Loyal
2899,34,82,4138,Montenegro,1,0,Dormant
2900,52,52,3644,Zambia,1,4,High Value
2901,53,57,4698,Kyrgyz Republic,1,4,High Value
2902,84,32,4691,Algeria,0,4,High Value
2903,58,24,27,Guatemala,0,1,Loyal
2904,59,45,3450,Lao People's Democratic Republic,0,4,High Value
2905,1,88,3345,Jersey,1,0,Dormant
2906,46,67,4054,Belgium,1,0,Dormant
2907,2,47,2772,Palestinian Territory,1,2,At Risk
2908,58,49,4445,Barbados,1,4,High Value
2909,60,66,319,Belgium,1,3,Dormant
2910,100,44,4546,Morocco,0,4,High Value
2911,92,71,2290,Brazil,1,4,High Value
2912,31,5,2985,Dominica,0,2,At Risk
2913,25,41,2542,Holy See (Vatican City State),0,2,At Risk
2914,38,67,4498,Albania,1,0,Dormant
2915,95,66,1614,Madagascar,1,3,Dormant
2916,46,43,2170,Liechtenstein,0,2,At Risk
2917,74,41,1513,Ghana,0,1,Loyal
2918,30,77,4370,Anguilla,1,0,Dormant
2919,12,80,2909,Trinidad and Tobago,1,0,Dormant
2920,79,7,1890,Argentina,0,1,Loyal
2921,43,26,4279,Tonga,0,2,At Risk
2922,4,23,3920,Oman,0,2,At Risk
2923,3,5,4000,Korea,0,2,At Risk
2924,26,4,3714,United States Virgin Islands,0,2,At Risk
2925,19,65,4121,Iran,1,0,Dormant
2926,10,53,418,Botswana,1,3,Dormant
2927,21,12,1712,Turkmenistan,0,2,At Risk
2928,94,68,2252,China,1,4,High Value
2929,85,89,4336,Greenland,1,4,High Value
2930,96,58,1557,Niue,1,1,Loyal
2931,52,37,3122,Saint Kitts and Nevis,0,4,High Value
2932,86,42,3602,Thailand,0,4,High Value
2933,51,19,657,Turkey,0,1,Loyal
2934,95,42,4046,Burundi,0,4,High Value
2935,87,16,768,India,0,1,Loyal
2936,10,42,1288,Namibia,0,2,At Risk
2937,95,28,640,Hong Kong,0,1,Loyal
2938,82,1,3285,Madagascar,0,1,Loyal
2939,69,60,4405,South Georgia and the South Sandwich Islands,1,4,High Value
2940,72,28,4412,Montenegro,0,4,High Value
2941,76,88,4696,Cyprus,1,4,High Value
2942,86,44,3952,American Samoa,0,4,High Value
2943,35,22,1079,Cyprus,0,2,At Risk
2944,92,62,3363,Tuvalu,1,4,High Value
2945,74,87,4176,Norway,1,4,High Value
2946,56,57,113,Philippines,1,3,Dormant
2947,24,43,3609,Western Sahara,0,0,Dormant
2948,88,15,924,Isle of Man,0,1,Loyal
2949,13,37,696,Georgia,0,2,At Risk
2950,57,26,3573,Grenada,0,4,High Value
2951,25,54,2054,Belarus,1,3,Dormant
2952,48,42,4185,Saudi Arabia,0,4,High Value
2953,50,35,680,United Kingdom,0,1,Loyal
2954,48,59,2695,Finland,1,0,Dormant
2955,5,3,3171,Burundi,0,2,At Risk
2956,9,59,368,Benin,1,3,Dormant
2957,42,86,876,Kazakhstan,1,3,Dormant
2958,97,38,4692,Myanmar,0,4,High Value
2959,26,13,2754,Romania,0,2,At Risk
2960,10,75,4005,Kenya,1,0,Dormant
2961,22,30,2370,Estonia,0,2,At Risk
2962,23,1,291,Guatemala,0,2,At Risk
2963,66,66,4051,Isle of Man,1,4,High Value
2964,98,88,299,Vietnam,1,3,Dormant
2965,64,41,2864,Kyrgyz Republic,0,4,High Value
2966,32,83,2830,Cocos (Keeling) Islands,1,0,Dormant
2967,97,26,2003,Guatemala,0,1,Loyal
2968,66,15,3991,Bangladesh,0,4,High Value
2969,39,3,4546,Jamaica,0,2,At Risk
2970,52,32,4403,Uganda,0,4,High Value
2971,91,68,3389,Zambia,1,4,High Value
2972,1,46,1421,Libyan Arab Jamahiriya,1,2,At Risk
2973,65,29,3404,Chile,0,4,High Value
2974,48,79,1906,Slovakia (Slovak Republic),1,3,Dormant
2975,88,54,4641,Rwanda,1,4,High Value
2976,12,20,2431,Uganda,0,2,At Risk
2977,92,28,603,Cote d'Ivoire,0,1,Loyal
2978,38,13,1706,Ghana,0,2,At Risk
2979,76,55,829,Guernsey,1,3,Dormant
2980,12,32,3168,Israel,0,2,At Risk
2981,93,65,3329,Iraq,1,4,High Value
2982,45,81,1471,Zambia,1,3,Dormant
2983,55,89,3180,Lesotho,1,0,Dormant
2984,3,17,276,Serbia,0,2,At Risk
2985,79,7,663,Faroe Islands,0,1,Loyal
2986,75,43,4104,Bhutan,0,4,High Value
2987,48,36,3321,Iceland,0,2,At Risk
2988,13,63,2750,United Kingdom,1,0,Dormant
2989,45,32,2548,Togo,0,2,At Risk
2990,84,82,2329,Tonga,1,3,Dormant
2991,26,84,4336,Svalbard & Jan Mayen Islands,1,0,Dormant
2992,13,53,4497,Panama,1,0,Dormant
2993,27,42,1022,Saint Vincent and the Grenadines,0,3,Dormant
2994,31,54,989,Germany,1,3,Dormant
2995,90,26,842,Haiti,0,1,Loyal
2996,11,44,783,Tunisia,0,3,Dormant
2997,96,40,4194,Lesotho,0,4,High Value
2998,16,68,3719,Senegal,1,0,Dormant
2999,35,65,3249,Netherlands,1,0,Dormant
3000,61,58,820,Belgium,1,3,Dormant
3001,74,24,4428,Gambia,0,4,High Value
3002,17,68,3785,France,1,0,Dormant
3003,57,88,1551,Haiti,1,3,Dormant
3004,63,22,3340,Afghanistan,0,4,High Value
3005,48,75,2666,Slovakia (Slovak Republic),1,3,Dormant
3006,45,38,1500,Central African Republic,0,1,Loyal
3007,3,26,1433,Italy,0,2,At Risk
3008,71,85,2318,Korea,1,3,Dormant
3009,62,87,4070,United Arab Emirates,1,0,Dormant
3010,52,75,131,Tuvalu,1,3,Dormant
3011,2,63,356,Russian Federation,1,3,Dormant
3012,11,82,1291,Syrian Arab Republic,1,3,Dormant
3013,17,47,2495,Georgia,1,2,At Risk
3014,89,5,966,Bermuda,0,1,Loyal
3015,32,33,2062,Italy,0,2,At Risk
3016,4,6,4727,Iraq,0,2,At Risk
3017,81,87,4994,Antarctica (the territory South of 60 deg S),1,4,High Value
3018,3,86,869,Solomon Islands,1,3,Dormant
3019,6,4,3728,Turkey,0,2,At Risk
3020,42,1,287,Nicaragua,0,1,Loyal
3021,57,87,3207,Cote d'Ivoire,1,0,Dormant
3022,58,38,411,Maldives,0,1,Loyal
3023,30,70,60,Guyana,1,3,Dormant
3024,94,32,3134,Uzbekistan,0,4,High Value
3025,44,89,4602,Guyana,1,0,Dormant
3026,87,40,1938,Svalbard & Jan Mayen Islands,0,1,Loyal
3027,50,14,3041,Korea,0,2,At Risk
3028,87,55,4129,Antigua and Barbuda,1,4,High Value
3029,83,84,4044,British Virgin Islands,1,4,High Value
3030,80,28,469,Niger,0,1,Loyal
3031,87,44,480,Chad,0,1,Loyal
3032,80,49,3129,Palestinian Territory,1,4,High Value
3033,81,22,3125,South Africa,0,4,High Value
3034,74,45,609,Saudi Arabia,0,1,Loyal
3035,20,29,400,Palestinian Territory,0,2,At Risk
3036,29,55,172,French Polynesia,1,3,Dormant
3037,73,66,621,Cambodia,1,3,Dormant
3038,41,6,1960,Greece,0,2,At Risk
3039,44,63,1348,Costa Rica,1,3,Dormant
3040,59,90,1811,Saint Barthelemy,1,3,Dormant
3041,94,75,4000,Gibraltar,1,4,High Value
3042,59,66,2808,Tajikistan,1,3,Dormant
3043,89,56,4497,Niger,1,4,High Value
3044,56,84,1659,South Georgia and the South Sandwich Islands,1,3,Dormant
3045,82,20,3365,Morocco,0,4,High Value
3046,14,43,662,Rwanda,0,3,Dormant
3047,52,11,1581,Slovakia (Slovak Republic),0,1,Loyal
3048,77,42,1178,Equatorial Guinea,0,1,Loyal
3049,56,29,2665,Sudan,0,1,Loyal
3050,29,77,1664,Japan,1,3,Dormant
3051,33,50,223,Seychelles,1,3,Dormant
3052,73,49,2928,Micronesia,1,4,High Value
3053,90,78,101,Djibouti,1,3,Dormant
3054,14,80,1821,Niger,1,3,Dormant
3055,80,21,449,Antarctica (the territory South of 60 deg S),0,1,Loyal
3056,38,2,628,Czech Republic,0,1,Loyal
3057,62,24,1977,Antigua and Barbuda,0,1,Loyal
3058,32,76,308,Aruba,1,3,Dormant
3059,56,13,208,Iran,0,1,Loyal
3060,40,19,4782,French Polynesia,0,2,At Risk
3061,23,11,2327,Indonesia,0,2,At Risk
3062,40,52,3532,Niger,1,0,Dormant
3063,93,47,3878,Cape Verde,1,4,High Value
3064,25,33,552,Northern Mariana Islands,0,2,At Risk
3065,78,9,3552,Singapore,0,4,High Value
3066,18,15,353,Greenland,0,2,At Risk
3067,58,33,2846,Bahamas,0,4,High Value
3068,91,66,4491,Cote d'Ivoire,1,4,High Value
3069,86,83,1521,Mali,1,3,Dormant
3070,79,36,4235,Gibraltar,0,4,High Value
3071,45,21,454,Falkland Islands (Malvinas),0,1,Loyal
3072,88,57,963,Pakistan,1,1,Loyal
3073,37,77,2857,Heard Island and McDonald Islands,1,0,Dormant
3074,78,43,846,Guinea-Bissau,0,1,Loyal
3075,87,57,649,Cape Verde,1,1,Loyal
3076,98,30,1382,Austria,0,1,Loyal
3077,39,24,1152,Mauritania,0,2,At Risk
3078,9,3,4029,Eritrea,0,2,At Risk
3079,6,17,4746,Saint Helena,0,2,At Risk
3080,26,22,1211,Kyrgyz Republic,0,2,At Risk
3081,99,18,2926,Albania,0,1,Loyal
3082,63,76,4216,Mexico,1,4,High Value
3083,20,67,4629,Guatemala,1,0,Dormant
3084,27,40,4319,Jordan,0,0,Dormant
3085,61,74,1715,Iran,1,3,Dormant
3086,37,25,1137,Bahrain,0,2,At Risk
3087,86,33,2895,Dominica,0,4,High Value
3088,59,1,1705,Ukraine,0,1,Loyal
3089,24,63,2581,Nicaragua,1,0,Dormant
3090,22,57,1606,Saint Barthelemy,1,3,Dormant
3091,21,33,4533,United Arab Emirates,0,0,Dormant
3092,49,32,758,Djibouti,0,1,Loyal
3093,32,39,4090,New Caledonia,0,0,Dormant
3094,75,54,2138,Cook Islands,1,4,High Value
3095,13,87,4422,Ecuador,1,0,Dormant
3096,9,88,1414,Guinea-Bissau,1,3,Dormant
3097,30,74,1591,Israel,1,3,Dormant
3098,3,29,882,Micronesia,0,2,At Risk
3099,50,31,3543,Latvia,0,4,High Value
3100,60,17,2674,Ireland,0,1,Loyal
3101,19,46,4453,Macao,1,0,Dormant
3102,97,7,2538,Slovakia (Slovak Republic),0,1,Loyal
3103,2,74,2792,Spain,1,0,Dormant
3104,67,83,704,Finland,1,3,Dormant
3105,66,16,4271,Switzerland,0,4,High Value
3106,78,65,1338,Cayman Islands,1,3,Dormant
3107,92,1,2107,Falkland Islands (Malvinas),0,1,Loyal
3108,52,17,4392,Botswana,0,4,High Value
3109,15,85,3278,Iraq,1,0,Dormant
3110,26,48,1094,Maldives,1,3,Dormant
3111,78,60,3550,Cambodia,1,4,High Value
3112,90,3,4732,Armenia,0,4,High Value
3113,12,88,291,Kazakhstan,1,3,Dormant
3114,52,87,1782,Lao People's Democratic Republic,1,3,Dormant
3115,99,58,4041,Comoros,1,4,High Value
3116,6,14,3590,Brunei Darussalam,0,2,At Risk
3117,42,37,1208,Tokelau,0,1,Loyal
3118,29,78,3880,Holy See (Vatican City State),1,0,Dormant
3119,22,55,2316,Moldova,1,0,Dormant
3120,44,59,3526,Mauritius,1,0,Dormant
3121,23,15,3365,Uruguay,0,2,At Risk
3122,42,16,4989,Liberia,0,2,At Risk
3123,81,48,491,French Guiana,1,1,Loyal
3124,21,32,2482,Bouvet Island (Bouvetoya),0,2,At Risk
3125,47,12,125,Netherlands,0,1,Loyal
3126,2,21,3314,Solomon Islands,0,2,At Risk
3127,11,12,4068,Swaziland,0,2,At Risk
3128,23,81,4281,Ethiopia,1,0,Dormant
3129,58,26,2546,Nepal,0,1,Loyal
3130,100,24,827,Pitcairn Islands,0,1,Loyal
3131,56,81,2330,Argentina,1,3,Dormant
3132,99,29,3179,Angola,0,4,High Value
3133,29,67,3085,Portugal,1,0,Dormant
3134,54,3,1587,Pakistan,0,1,Loyal
3135,56,73,888,Brunei Darussalam,1,3,Dormant
3136,95,32,3707,Bhutan,0,4,High Value
3137,4,7,286,Timor-Leste,0,2,At Risk
3138,90,42,3279,Sweden,0,4,High Value
3139,27,42,3173,Cook Islands,0,2,At Risk
3140,64,83,2696,Denmark,1,3,Dormant
3141,52,75,2560,American Samoa,1,3,Dormant
3142,72,73,1991,United States Virgin Islands,1,3,Dormant
3143,2,69,4136,Western Sahara,1,0,Dormant
3144,93,64,3175,Hong Kong,1,4,High Value
3145,71,75,4161,Bouvet Island (Bouvetoya),1,4,High Value
3146,20,15,4793,Belize,0,2,At Risk
3147,61,89,2108,Namibia,1,3,Dormant
3148,9,74,2499,Austria,1,0,Dormant
3149,96,70,1839,Benin,1,3,Dormant
3150,45,14,1124,Guernsey,0,1,Loyal
3151,62,45,2969,Slovenia,0,4,High Value
3152,83,2,1754,Mali,0,1,Loyal
3153,36,22,169,Panama,0,1,Loyal
3154,29,49,4190,Turkey,1,0,Dormant
3155,32,26,3366,Nigeria,0,2,At Risk
3156,68,11,2861,Venezuela,0,1,Loyal
3157,80,65,788,Bahrain,1,3,Dormant
3158,35,28,2367,Georgia,0,2,At Risk
3159,76,29,1281,Liechtenstein,0,1,Loyal
3160,5,59,2662,Ghana,1,0,Dormant
3161,92,33,576,Vietnam,0,1,Loyal
3162,9,85,1892,Norfolk Island,1,3,Dormant
3163,83,52,4991,Equatorial Guinea,1,4,High Value
3164,60,32,1810,Fiji,0,1,Loyal
3165,9,24,2151,Venezuela,0,2,At Risk
3166,23,5,4581,Norfolk Island,0,2,At Risk
3167,48,21,269,Lebanon,0,1,Loyal
3168,73,13,2252,Kuwait,0,1,Loyal
3169,77,21,3685,Bulgaria,0,4,High Value
3170,90,58,1130,Sri Lanka,1,1,Loyal
3171,31,1,3170,Nepal,0,2,At Risk
3172,45,61,1482,Pakistan,1,3,Dormant
3173,23,16,4587,United Kingdom,0,2,At Risk
3174,75,56,1886,Saint Lucia,1,3,Dormant
3175,88,72,574,Philippines,1,3,Dormant
3176,5,30,4017,Cook Islands,0,2,At Risk
3177,98,76,4198,American Samoa,1,4,High Value
3178,20,9,3468,Cambodia,0,2,At Risk
3179,34,83,156,Russian Federation,1,3,Dormant
3180,44,75,2273,Turks and Caicos Islands,1,3,Dormant
3181,100,41,443,American Samoa,0,1,Loyal
3182,44,4,1803,Libyan Arab Jamahiriya,0,2,At Risk
3183,41,73,3160,Seychelles,1,0,Dormant
3184,38,74,4007,Anguilla,1,0,Dormant
3185,3,19,3678,Slovenia,0,2,At Risk
3186,54,80,4550,Cameroon,1,0,Dormant
3187,93,14,4993,Bhutan,0,4,High Value
3188,50,89,602,Italy,1,3,Dormant
3189,39,69,4926,Nicaragua,1,0,Dormant
3190,64,30,2695,Fiji,0,1,Loyal
3191,85,27,2881,India,0,4,High Value
3192,21,51,2943,Denmark,1,0,Dormant
3193,44,51,2715,Canada,1,0,Dormant
3194,67,39,1208,Sao Tome and Principe,0,1,Loyal
3195,22,42,4597,Iceland,0,0,Dormant
3196,11,76,215,Gibraltar,1,3,Dormant
3197,69,69,569,American Samoa,1,3,Dormant
3198,97,10,2957,United States of America,0,1,Loyal
3199,58,6,795,Belarus,0,1,Loyal
3200,6,21,1553,Gambia,0,2,At Risk
3201,78,23,4856,Malta,0,4,High Value
3202,66,30,2560,British Indian Ocean Territory (Chagos Archipelago),0,1,Loyal
3203,90,69,4516,Mongolia,1,4,High Value
3204,1,81,448,Sao Tome and Principe,1,3,Dormant
3205,62,55,2748,Nicaragua,1,4,High Value
3206,61,89,651,Pitcairn Islands,1,3,Dormant
3207,97,51,135,Saint Helena,1,1,Loyal
3208,55,50,2919,Saint Helena,1,4,High Value
3209,86,76,2721,Swaziland,1,4,High Value
3210,76,14,3734,Turkmenistan,0,4,High Value
3211,20,80,4281,Dominica,1,0,Dormant
3212,66,35,3776,Belgium,0,4,High Value
3213,9,26,1351,British Indian Ocean Territory (Chagos Archipelago),0,2,At Risk
3214,65,11,2038,Suriname,0,1,Loyal
3215,19,45,609,Montserrat,0,3,Dormant
3216,79,64,3166,Macao,1,4,High Value
3217,90,38,4033,Hong Kong,0,4,High Value
3218,61,4,2374,Latvia,0,1,Loyal
3219,43,15,79,United Kingdom,0,1,Loyal
3220,14,9,4486,Qatar,0,2,At Risk
3221,87,39,3802,Nepal,0,4,High Value
3222,85,4,4696,Turkmenistan,0,4,High Value
3223,48,56,4771,Pakistan,1,0,Dormant
3224,93,5,874,Panama,0,1,Loyal
3225,21,80,3200,Nigeria,1,0,Dormant
3226,89,34,1812,Syrian Arab Republic,0,1,Loyal
3227,31,39,3582,Syrian Arab Republic,0,2,At Risk
3228,56,71,3387,New Caledonia,1,0,Dormant
3229,95,47,2746,French Southern Territories,1,4,High Value
3230,87,40,1486,Somalia,0,1,Loyal
3231,97,59,2865,Turkmenistan,1,4,High Value
3232,55,62,1445,New Zealand,1,3,Dormant
3233,12,15,444,South Georgia and the South Sandwich Islands,0,2,At Risk
3234,53,46,3275,Tajikistan,1,4,High Value
3235,38,61,662,Falkland Islands (Malvinas),1,3,Dormant
3236,92,50,247,Croatia,1,1,Loyal
3237,98,10,4278,North Macedonia,0,4,High Value
3238,57,59,766,Christmas Island,1,3,Dormant
3239,5,53,1684,Guadeloupe,1,2,At Risk
3240,77,52,476,Ghana,1,1,Loyal
3241,57,10,1055,Greenland,0,1,Loyal
3242,35,70,291,Pakistan,1,3,Dormant
3243,70,41,1822,Guinea-Bissau,0,1,Loyal
3244,39,72,2042,Czech Republic,1,3,Dormant
3245,58,10,2089,Albania,0,1,Loyal
3246,100,5,705,New Zealand,0,1,Loyal
3247,99,68,4657,Cook Islands,1,4,High Value
3248,94,22,3143,Bosnia and Herzegovina,0,4,High Value
3249,80,73,2537,Lithuania,1,4,High Value
3250,52,35,1304,Niue,0,1,Loyal
3251,15,57,3836,Maldives,1,0,Dormant
3252,13,52,2705,Brunei Darussalam,1,0,Dormant
3253,24,65,4749,India,1,0,Dormant
3254,20,31,3959,Dominica,0,2,At Risk
3255,29,75,3107,Sudan,1,0,Dormant
3256,51,82,1380,Christmas Island,1,3,Dormant
3257,5,30,674,Oman,0,2,At Risk
3258,24,22,2106,Somalia,0,2,At Risk
3259,69,44,3924,Saint Lucia,0,4,High Value
3260,65,12,3470,Romania,0,4,High Value
3261,79,47,1725,Libyan Arab Jamahiriya,1,1,Loyal
3262,19,52,2192,United States of America,1,0,Dormant
3263,93,69,4042,Malta,1,4,High Value
3264,39,77,1885,Mozambique,1,3,Dormant
3265,92,76,838,Guam,1,3,Dormant
3266,58,2,4297,Norfolk Island,0,2,At Risk
3267,100,18,3390,Sierra Leone,0,4,High Value
3268,76,79,2273,Sierra Leone,1,3,Dormant
3269,51,13,652,Isle of Man,0,1,Loyal
3270,1,32,2894,France,0,2,At Risk
3271,8,13,2761,Panama,0,2,At Risk
3272,70,31,4580,Afghanistan,0,4,High Value
3273,8,65,1628,United States Minor Outlying Islands,1,3,Dormant
3274,98,74,3871,Solomon Islands,1,4,High Value
3275,51,1,4519,British Indian Ocean Territory (Chagos Archipelago),0,2,At Risk
3276,38,44,3448,Belize,0,0,Dormant
3277,89,65,461,Philippines,1,3,Dormant
3278,15,31,4602,Burkina Faso,0,2,At Risk
3279,31,31,599,Burundi,0,2,At Risk
3280,61,21,3251,Timor-Leste,0,4,High Value
3281,68,6,4221,Bahamas,0,4,High Value
3282,85,34,3650,Ethiopia,0,4,High Value
3283,9,8,3957,Iraq,0,2,At Risk
3284,74,35,2935,Vanuatu,0,4,High Value
3285,87,82,3266,Bahrain,1,4,High Value
3286,22,49,1754,American Samoa,1,3,Dormant
3287,1,22,2227,Estonia,0,2,At Risk
3288,11,14,4355,Hong Kong,0,2,At Risk
3289,40,72,2795,Belize,1,0,Dormant
3290,74,48,3221,Gabon,1,4,High Value
3291,67,22,1166,Saint Pierre and Miquelon,0,1,Loyal
3292,93,3,4975,Madagascar,0,4,High Value
3293,88,15,1776,Cote d'Ivoire,0,1,Loyal
3294,7,49,414,Falkland Islands (Malvinas),1,3,Dormant
3295,23,32,404,Liechtenstein,0,2,At Risk
3296,32,18,3196,Poland,0,2,At Risk
3297,47,85,2729,South Georgia and the South Sandwich Islands,1,0,Dormant
3298,74,82,2765,Czech Republic,1,3,Dormant
3299,67,39,1681,Georgia,0,1,Loyal
3300,3,18,4567,Nauru,0,2,At Risk
3301,32,73,1977,Uganda,1,3,Dormant
3302,21,2,4624,Congo,0,2,At Risk
3303,12,35,3293,Saint Helena,0,2,At Risk
3304,15,70,2495,Iceland,1,0,Dormant
3305,18,82,902,Brazil,1,3,Dormant
3306,42,12,3458,Benin,0,2,At Risk
3307,71,51,1067,Finland,1,1,Loyal
3308,66,66,2259,Somalia,1,3,Dormant
3309,73,36,3393,Fiji,0,4,High Value
3310,13,64,811,Uganda,1,3,Dormant
3311,6,19,4160,New Zealand,0,2,At Risk
3312,89,57,2258,Cocos (Keeling) Islands,1,4,High Value
3313,52,24,760,Israel,0,1,Loyal
3314,12,4,2092,Spain,0,2,At Risk
3315,29,46,874,Honduras,1,3,Dormant
3316,42,14,4836,Mexico,0,2,At Risk
3317,54,54,2962,Bahrain,1,4,High Value
3318,94,76,3430,Bermuda,1,4,High Value
3319,8,32,1891,Taiwan,0,2,At Risk
3320,19,31,3617,Barbados,0,2,At Risk
3321,65,27,4657,United Kingdom,0,4,High Value
3322,20,70,3064,Samoa,1,0,Dormant
3323,8,57,2283,Oman,1,0,Dormant
3324,83,23,1029,Falkland Islands (Malvinas),0,1,Loyal
3325,91,4,2218,Azerbaijan,0,1,Loyal
3326,30,41,1395,Burundi,0,2,At Risk
3327,99,77,946,Marshall Islands,1,3,Dormant
3328,20,27,3674,United Kingdom,0,2,At Risk
3329,29,84,2806,United States Minor Outlying Islands,1,0,Dormant
3330,99,10,1650,Isle of Man,0,1,Loyal
3331,96,36,3837,Somalia,0,4,High Value
3332,49,68,1365,Cote d'Ivoire,1,3,Dormant
3333,74,8,1749,Niger,0,1,Loyal
3334,87,9,2529,Lao People's Democratic Republic,0,1,Loyal
3335,84,11,1960,Saint Vincent and the Grenadines,0,1,Loyal
3336,18,67,1834,Romania,1,3,Dormant
3337,88,59,1366,Belize,1,1,Loyal
3338,84,55,1598,Nigeria,1,1,Loyal
3339,11,2,1450,Norfolk Island,0,2,At Risk
3340,91,51,2621,Nauru,1,4,High Value
3341,61,10,4281,Ethiopia,0,4,High Value
3342,80,58,17,Fiji,1,3,Dormant
3343,47,48,594,Slovakia (Slovak Republic),1,3,Dormant
3344,98,35,2768,Cote d'Ivoire,0,4,High Value
3345,51,87,3900,Lithuania,1,0,Dormant
3346,5,79,4925,Bouvet Island (Bouvetoya),1,0,Dormant
3347,72,60,3746,Andorra,1,4,High Value
3348,88,8,1038,Mongolia,0,1,Loyal
3349,16,80,4631,Andorra,1,0,Dormant
3350,86,24,2743,Greece,0,1,Loyal
3351,81,79,4158,Qatar,1,4,High Value
3352,81,41,1059,Samoa,0,1,Loyal
3353,39,62,4002,Lebanon,1,0,Dormant
3354,3,86,530,Brunei Darussalam,1,3,Dormant
3355,16,10,1714,Pakistan,0,2,At Risk
3356,55,69,3549,Cuba,1,0,Dormant
3357,90,65,217,Poland,1,3,Dormant
3358,70,47,2281,Central African Republic,1,1,Loyal
3359,72,42,4780,Comoros,0,4,High Value
3360,84,16,1437,Montenegro,0,1,Loyal
3361,96,57,3916,Belarus,1,4,High Value
3362,37,7,395,Seychelles,0,1,Loyal
3363,72,63,1537,Angola,1,3,Dormant
3364,56,65,4003,Monaco,1,0,Dormant
3365,22,57,136,Wallis and Futuna,1,3,Dormant
3366,26,48,595,Tokelau,1,3,Dormant
3367,3,52,2662,British Indian Ocean Territory (Chagos Archipelago),1,0,Dormant
3368,92,40,926,New Zealand,0,1,Loyal
3369,54,74,1099,Norfolk Island,1,3,Dormant
3370,17,23,2097,Mali,0,2,At Risk
3371,68,32,2801,Lebanon,0,4,High Value
3372,87,51,3725,British Indian Ocean Territory (Chagos Archipelago),1,4,High Value
3373,90,52,3985,Mauritania,1,4,High Value
3374,7,37,1776,Turks and Caicos Islands,0,2,At Risk
3375,35,68,4399,Sao Tome and Principe,1,0,Dormant
3376,68,8,3504,Palau,0,4,High Value
3377,82,52,915,Saint Lucia,1,1,Loyal
3378,36,68,2758,Panama,1,0,Dormant
3379,54,37,2772,Senegal,0,4,High Value
3380,49,70,2383,Malta,1,3,Dormant
3381,84,5,987,Jersey,0,1,Loyal
3382,55,7,3839,France,0,2,At Risk
3383,93,1,3882,Barbados,0,4,High Value
3384,65,8,4037,Libyan Arab Jamahiriya,0,4,High Value
3385,32,1,613,Bouvet Island (Bouvetoya),0,2,At Risk
3386,81,74,340,Belgium,1,3,Dormant
3387,66,31,4390,Netherlands Antilles,0,4,High Value
3388,30,13,2232,Kazakhstan,0,2,At Risk
3389,99,66,630,South Africa,1,3,Dormant
3390,29,47,2812,Algeria,1,0,Dormant
3391,36,37,1684,Ethiopia,0,2,At Risk
3392,79,82,1181,British Virgin Islands,1,3,Dormant
3393,64,72,2529,Isle of Man,1,3,Dormant
3394,24,9,3198,Malta,0,2,At Risk
3395,57,67,2757,United Kingdom,1,3,Dormant
3396,98,65,452,Serbia,1,3,Dormant
3397,59,54,291,Egypt,1,3,Dormant
3398,24,64,3422,Lebanon,1,0,Dormant
3399,45,9,3125,Slovakia (Slovak Republic),0,2,At Risk
3400,91,37,4628,Mayotte,0,4,High Value
3401,44,67,4704,Korea,1,0,Dormant
3402,47,76,2282,Western Sahara,1,3,Dormant
3403,1,85,3957,Zimbabwe,1,0,Dormant
3404,65,4,2217,Saint Helena,0,1,Loyal
3405,47,57,185,China,1,3,Dormant
3406,64,64,2220,Tajikistan,1,3,Dormant
3407,62,14,2413,Sweden,0,1,Loyal
3408,18,22,2323,Wallis and Futuna,0,2,At Risk
3409,87,62,3417,Saint Helena,1,4,High Value
3410,54,45,2218,Zimbabwe,0,1,Loyal
3411,93,65,4214,El Salvador,1,4,High Value
3412,65,52,4997,Pitcairn Islands,1,4,High Value
3413,97,73,2402,Cocos (Keeling) Islands,1,4,High Value
3414,79,16,1843,Svalbard & Jan Mayen Islands,0,1,Loyal
3415,37,22,3977,Suriname,0,2,At Risk
3416,7,64,407,Australia,1,3,Dormant
3417,26,49,3377,Serbia,1,0,Dormant
3418,64,13,1087,Netherlands Antilles,0,1,Loyal
3419,80,19,921,Mongolia,0,1,Loyal
3420,84,80,2338,Gabon,1,3,Dormant
3421,93,14,277,Cyprus,0,1,Loyal
3422,55,57,4733,South Africa,1,4,High Value
3423,51,14,2526,Portugal,0,2,At Risk
3424,16,27,4140,Lesotho,0,2,At Risk
3425,51,76,444,Turkmenistan,1,3,Dormant
3426,39,65,143,Moldova,1,3,Dormant
3427,23,22,3944,Benin,0,2,At Risk
3428,24,51,3350,Northern Mariana Islands,1,0,Dormant
3429,18,3,3805,Zimbabwe,0,2,At Risk
3430,79,14,3980,Georgia,0,4,High Value
3431,4,75,4814,Saint Lucia,1,0,Dormant
3432,16,49,2485,China,1,0,Dormant
3433,87,53,3684,Congo,1,4,High Value
3434,100,12,4196,Ukraine,0,4,High Value
3435,54,57,1486,Timor-Leste,1,3,Dormant
3436,15,20,1812,Austria,0,2,At Risk
3437,17,52,933,Eritrea,1,3,Dormant
3438,46,63,4273,Brunei Darussalam,1,0,Dormant
3439,51,33,3121,Christmas Island,0,2,At Risk
3440,56,61,90,Saint Lucia,1,3,Dormant
3441,29,15,3548,Falkland Islands (Malvinas),0,2,At Risk
3442,44,73,2648,Palestinian Territory,1,0,Dormant
3443,57,61,4009,Western Sahara,1,4,High Value
3444,21,61,4999,Germany,1,0,Dormant
